name,pubDate,roe
宁波银行,2018-03-29,0.173863
中远海能,2018-03-29,0.063844
江西铜业,2018-03-29,0.034083
紫光国微,2018-03-30,0.083705
中国东航,2018-03-30,0.12667
中国交建,2018-03-30,0.120731
厦门钨业,2018-03-30,0.092394
民生银行,2018-03-30,0.13807
洛阳钼业,2018-03-30,0.095888
中国中冶,2018-03-30,0.079208
陕西煤业,2018-03-30,0.265916
歌尔股份,2018-03-30,0.166219
东方证券,2018-03-30,0.076039
中国银行,2018-03-30,0.118587
通威股份,2018-03-30,0.160852
广汽集团,2018-03-30,0.190616
中联重科,2018-03-30,0.035808
航发动力,2018-03-30,0.046372
交通银行,2018-03-30,0.108012
中国铁建,2018-03-30,0.11445
东方电气,2018-03-30,0.031331
上海电气,2018-03-30,0.052859
宁波港,2018-03-30,0.07544
中国中铁,2018-03-30,0.108665
新奥股份,2018-03-30,0.130149
上汽集团,2018-03-30,0.164936
华东医药,2018-03-30,0.227097
华鲁恒升,2018-03-30,0.14006
中国太保,2018-03-30,0.108905
中远海控,2018-03-30,0.136536
国泰海通,2018-03-30,0.088587
同仁堂,2018-03-31,0.125529
国投资本,2018-03-31,0.081116
盐湖股份,2018-03-31,-0.185843
美的集团,2018-03-31,0.256312
兴业证券,2018-03-31,0.070173
中航沈飞,2018-03-31,0.186679
天山铝业,2018-03-31,0.095548
方正证券,2018-03-31,0.039885
赣锋锂业,2018-04-02,0.450258
宇通客车,2018-04-03,0.215188
德赛西威,2018-04-04,0.246484
杰瑞股份,2018-04-04,0.008577
豪威集团,2018-04-10,0.137948
今世缘,2018-04-10,0.092291
宝钢股份,2018-04-10,0.1342
温氏股份,2018-04-10,0.214058
今世缘,2018-04-10,0.18141
晶盛机电,2018-04-10,0.11285
招商公路,2018-04-10,0.083609
浙能电力,2018-04-11,0.072815
小商品城,2018-04-11,0.136834
泸州老窖,2018-04-11,0.195248
云南白药,2018-04-12,0.186296
中油资本,2018-04-12,0.099652
长电科技,2018-04-12,0.048911
中际旭创,2018-04-12,0.07081
中国建筑,2018-04-12,0.162577
北方华创,2018-04-12,0.038652
铜陵有色,2018-04-13,0.032361
亿纬锂能,2018-04-13,0.023639
四川路桥,2018-04-14,0.09359
片仔癀,2018-04-16,0.211554
恒瑞医药,2018-04-16,0.231782
兆易创新,2018-04-16,0.261887
三花智控,2018-04-16,0.187294
三一重工,2018-04-17,0.086788
特变电工,2018-04-17,0.083487
国电电力,2018-04-17,0.042954
东方财富,2018-04-17,0.020299
恒立液压,2018-04-17,0.10393
保利发展,2018-04-17,0.159259
赛力斯,2018-04-17,0.169052
通威股份,2018-04-18,0.023742
华工科技,2018-04-18,0.07723
长安汽车,2018-04-18,0.156566
中国广核,2018-04-18,3.740549
国电南瑞,2018-04-19,0.229579
华鲁恒升,2018-04-20,0.076018
平安银行,2018-04-20,0.029611
中国核电,2018-04-20,0.027715
立讯精密,2018-04-20,0.139772
中国核电,2018-04-20,0.106908
中钨高新,2018-04-20,0.018395
中钨高新,2018-04-20,0.042192
三环集团,2018-04-20,0.196782
巨化股份,2018-04-20,0.088084
北方稀土,2018-04-20,0.046824
合盛硅业,2018-04-20,0.376462
拓普集团,2018-04-20,0.149997
海大集团,2018-04-20,0.199142
华夏银行,2018-04-20,0.123776
包钢股份,2018-04-20,0.042689
昆仑万维,2018-04-20,0.168384
牧原股份,2018-04-20,0.010624
申万宏源,2018-04-21,0.085574
中国船舶,2018-04-21,-0.167068
海康威视,2018-04-21,0.058029
上海银行,2018-04-21,0.116676
中国联通,2018-04-21,0.009556
爱尔眼科,2018-04-21,0.185693
歌尔股份,2018-04-21,0.012272
海康威视,2018-04-21,0.344425
光线传媒,2018-04-21,0.10549
中信特钢,2018-04-21,0.022231
紫光国微,2018-04-21,0.013499
正泰电器,2018-04-21,0.17022
正泰电器,2018-04-21,0.030237
小商品城,2018-04-21,0.062689
深南电路,2018-04-21,0.036285
思源电气,2018-04-21,-0.001732
山东黄金,2018-04-23,0.021024
光启技术,2018-04-23,0.019895
圣邦股份,2018-04-23,0.183348
光启技术,2018-04-24,0.001603
国信证券,2018-04-24,0.091066
润泽科技,2018-04-24,0.002695
润泽科技,2018-04-24,0.00902
蓝思科技,2018-04-24,0.133218
卫星化学,2018-04-24,0.015601
国信证券,2018-04-24,0.014084
赣锋锂业,2018-04-24,0.085999
京东方A,2018-04-24,0.092565
温氏股份,2018-04-24,0.041951
中国铝业,2018-04-24,0.006851
科大讯飞,2018-04-24,0.010551
阳光电源,2018-04-24,0.158874
京东方A,2018-04-24,0.023552
招商蛇口,2018-04-24,0.080859
恒生电子,2018-04-24,0.018427
天赐材料,2018-04-24,0.146325
沪电股份,2018-04-24,0.019914
宝信软件,2018-04-24,0.03035
阳光电源,2018-04-24,0.028759
晶盛机电,2018-04-24,0.037238
世纪华通,2018-04-24,0.16593
海螺水泥,2018-04-25,0.052072
天山铝业,2018-04-25,0.017771
汇川技术,2018-04-25,0.209039
汇川技术,2018-04-25,0.035275
广发证券,2018-04-25,0.017856
新易盛,2018-04-25,-0.003338
新易盛,2018-04-25,0.106651
拓普集团,2018-04-25,0.030363
华东医药,2018-04-25,0.075571
厦门钨业,2018-04-25,0.004346
爱尔眼科,2018-04-25,0.040552
天齐锂业,2018-04-25,0.072124
兴业银行,2018-04-25,0.041401
兴业银行,2018-04-25,0.149148
亿联网络,2018-04-25,0.06628
长城汽车,2018-04-25,0.041486
立讯精密,2018-04-25,0.025288
江苏银行,2018-04-25,0.122543
分众传媒,2018-04-25,0.110033
紫金矿业,2018-04-25,0.030795
分众传媒,2018-04-25,0.653983
圆通速递,2018-04-25,0.033509
华能国际,2018-04-25,0.016012
新和成,2018-04-25,0.154809
亿联网络,2018-04-25,0.321207
中国电建,2018-04-25,0.104873
双汇发展,2018-04-25,0.070204
德赛西威,2018-04-25,0.042158
杰瑞股份,2018-04-25,0.004218
宇通客车,2018-04-25,0.018834
科伦药业,2018-04-26,0.064716
国轩高科,2018-04-26,0.019366
国电电力,2018-04-26,0.023111
海天味业,2018-04-26,0.097356
芒果超媒,2018-04-26,0.007874
海尔智家,2018-04-26,0.059917
中天科技,2018-04-26,0.025183
中天科技,2018-04-26,0.121033
生益科技,2018-04-26,0.040618
隆基绿能,2018-04-26,0.037536
中油资本,2018-04-26,0.02674
紫光股份,2018-04-26,0.009834
胜宏科技,2018-04-26,0.032916
国轩高科,2018-04-26,0.137761
光线传媒,2018-04-26,0.211769
紫光股份,2018-04-26,0.064366
陕西煤业,2018-04-26,0.06195
三花智控,2018-04-26,0.03107
招商公路,2018-04-26,0.020112
合盛硅业,2018-04-26,0.109954
华能水电,2018-04-26,0.008564
格力电器,2018-04-26,0.375051
万科A,2018-04-26,0.006657
华能水电,2018-04-26,0.059909
三一重工,2018-04-26,0.056785
荣盛石化,2018-04-26,0.043704
中科曙光,2018-04-26,0.00723
科伦药业,2018-04-26,0.032036
巨人网络,2018-04-26,0.160441
同花顺,2018-04-26,0.025478
成都银行,2018-04-26,0.166803
恒立液压,2018-04-26,0.039953
中国船舶,2018-04-26,0.005281
华友钴业,2018-04-26,0.365432
圣邦股份,2018-04-26,0.022697
金风科技,2018-04-26,0.010528
浙商证券,2018-04-26,0.014706
浙能电力,2018-04-26,0.009397
成都银行,2018-04-26,0.038642
中国巨石,2018-04-26,0.048537
中国卫星,2018-04-26,0.011516
招商轮船,2018-04-26,0.003146
智飞生物,2018-04-26,0.084644
南京银行,2018-04-26,0.14959
南京银行,2018-04-26,0.041639
泸州老窖,2018-04-26,0.076787
海尔智家,2018-04-26,0.236455
中国动力,2018-04-26,0.046643
中国动力,2018-04-26,0.007905
中金黄金,2018-04-27,0.021811
格力电器,2018-04-27,0.081773
中信银行,2018-04-27,0.030174
青岛啤酒,2018-04-27,0.038162
建设银行,2018-04-27,0.040814
盐湖股份,2018-04-27,-0.013609
中航机载,2018-04-27,-0.008409
广汽集团,2018-04-27,0.054374
中国银河,2018-04-27,0.015596
福耀玻璃,2018-04-27,0.029335
东方盛虹,2018-04-27,0.009198
宝丰能源,2018-04-27,7.335589
巨化股份,2018-04-27,0.038677
顺丰控股,2018-04-27,0.03
天赐材料,2018-04-27,0.153334
中金黄金,2018-04-27,0.004284
中国人寿,2018-04-27,0.041196
山金国际,2018-04-27,0.018786
大华股份,2018-04-27,0.027835
保利发展,2018-04-27,0.017527
洋河股份,2018-04-27,0.238525
洋河股份,2018-04-27,0.111235
包钢股份,2018-04-27,0.012827
中国石化,2018-04-27,0.025485
片仔癀,2018-04-27,0.076065
天孚通信,2018-04-27,0.033335
中国中车,2018-04-27,0.010403
恒瑞医药,2018-04-27,0.059782
云铝股份,2018-04-27,-0.010669
三环集团,2018-04-27,0.041756
杭州银行,2018-04-27,0.028859
杭州银行,2018-04-27,0.10068
光大证券,2018-04-27,0.01492
长安汽车,2018-04-27,0.028825
中航光电,2018-04-27,0.033634
中国国航,2018-04-27,0.030144
招商证券,2018-04-27,0.013707
中国东航,2018-04-27,0.036557
中国化学,2018-04-27,0.014016
北京银行,2018-04-27,0.032468
北京银行,2018-04-27,0.118203
铜陵有色,2018-04-27,0.011623
东山精密,2018-04-27,0.100173
江苏银行,2018-04-27,0.029205
华泰证券,2018-04-27,0.021592
万华化学,2018-04-27,0.131335
蓝思科技,2018-04-27,0.00654
中国电建,2018-04-27,0.0241
中国化学,2018-04-27,0.0558
东方证券,2018-04-27,0.008278
上海机场,2018-04-27,0.039698
伊利股份,2018-04-27,0.249076
伊利股份,2018-04-27,0.080349
昆仑万维,2018-04-27,0.024478
海大集团,2018-04-27,0.015406
三六零,2018-04-27,0.027984
山西汾酒,2018-04-27,0.188891
中航西飞,2018-04-27,0.001717
山西汾酒,2018-04-27,0.126978
英维克,2018-04-27,0.00428
特变电工,2018-04-27,0.016927
航发动力,2018-04-27,-0.002239
山金国际,2018-04-27,0.082447
先导智能,2018-04-27,0.060322
中际旭创,2018-04-27,0.036119
中国平安,2018-04-27,0.052709
新奥股份,2018-04-27,0.05359
新华保险,2018-04-27,0.040385
藏格矿业,2018-04-28,0.194411
宁波银行,2018-04-28,0.048032
藏格矿业,2018-04-28,0.012782
中国中铁,2018-04-28,0.020263
中国石油,2018-04-28,0.008476
浦发银行,2018-04-28,0.136782
中航沈飞,2018-04-28,-0.003129
东方电气,2018-04-28,0.009725
兴业证券,2018-04-28,0.010898
海航控股,2018-04-28,0.023008
南方航空,2018-04-28,0.049656
宁波港,2018-04-28,0.02037
浦发银行,2018-04-28,0.033516
中信证券,2018-04-28,0.017841
上海银行,2018-04-28,0.029476
工商银行,2018-04-28,0.036661
申万宏源,2018-04-28,0.01612
四川路桥,2018-04-28,0.008757
长电科技,2018-04-28,0.000564
上汽集团,2018-04-28,0.042233
光大银行,2018-04-28,0.029643
比亚迪,2018-04-28,0.001862
海南机场,2018-04-28,0.018098
古井贡酒,2018-04-28,0.086203
招商银行,2018-04-28,0.046446
古井贡酒,2018-04-28,0.190596
中国银行,2018-04-28,0.032664
上海电气,2018-04-28,0.011741
中煤能源,2018-04-28,0.015695
TCL科技,2018-04-28,0.02402
潍柴动力,2018-04-28,0.053029
领益智造,2018-04-28,0.238342
中远海控,2018-04-28,0.008857
TCL科技,2018-04-28,0.101478
洛阳钼业,2018-04-28,0.04022
恒力石化,2018-04-28,0.08072
兆易创新,2018-04-28,0.051526
豪威集团,2018-04-28,0.034887
大秦铁路,2018-04-28,0.040376
同仁堂,2018-04-28,0.037044
中国神华,2018-04-28,0.037822
五粮液,2018-04-28,0.089055
美的集团,2018-04-28,0.068725
领益智造,2018-04-28,0.046206
赛轮轮胎,2018-04-28,0.062839
上港集团,2018-04-28,0.02342
赛轮轮胎,2018-04-28,0.020159
国投资本,2018-04-28,0.013723
云南白药,2018-04-28,0.043721
徐工机械,2018-04-28,0.045895
春秋航空,2018-04-28,0.159821
新和成,2018-04-28,0.101641
中远海能,2018-04-28,-0.003061
川投能源,2018-04-28,0.151836
川投能源,2018-04-28,0.03629
中联重科,2018-04-28,0.009961
贵州茅台,2018-04-28,0.088887
华润三九,2018-04-28,0.042079
徐工机械,2018-04-28,0.021403
世纪华通,2018-04-28,0.033648
华友钴业,2018-04-28,0.133134
长江电力,2018-04-28,0.020756
国投电力,2018-04-28,0.031594
长江电力,2018-04-28,0.169091
中国中冶,2018-04-28,0.019947
复星医药,2018-04-28,0.027547
中国中免,2018-04-28,0.190051
中国中免,2018-04-28,0.079654
赛力斯,2018-04-28,0.045758
农业银行,2018-04-28,0.040698
上海医药,2018-04-28,0.028505
巨人网络,2018-04-28,0.039205
海南机场,2018-04-28,0.060699
华域汽车,2018-04-28,0.068359
中国太保,2018-04-28,0.02688
浪潮信息,2018-04-28,0.007538
用友网络,2018-04-28,-0.018504
民生银行,2018-04-28,0.039117
中国铁建,2018-04-28,0.022461
国电南瑞,2018-04-28,0.004854
中国建筑,2018-04-28,0.036784
大秦铁路,2018-04-28,0.141093
兖矿能源,2018-04-28,0.038388
士兰微,2018-04-28,0.010403
交通银行,2018-04-28,0.030111
北方华创,2018-04-28,0.004635
五粮液,2018-04-28,0.192683
中国交建,2018-04-28,0.018826
渝农商行,2018-04-28,3.939225
江西铜业,2018-04-28,0.015987
方正证券,2018-04-28,0.008417
华夏银行,2018-04-28,0.026735
春秋航空,2018-04-28,0.03711
中兴通讯,2018-04-28,0.052944
华工科技,2018-04-28,0.011557
东山精密,2018-04-28,0.019036
华电国际,2018-04-28,0.016324
国泰海通,2018-04-28,0.018191
南山铝业,2018-04-28,0.009052
宝钢股份,2018-04-28,0.030086
北方稀土,2018-04-28,0.012265
药明康德,2018-05-07,4.471969
宁德时代,2018-05-22,1.658721
工业富联,2018-06-07,9.018382
中信建投,2018-06-19,2.233613
海康威视,2018-07-21,0.137396
恒力石化,2018-07-28,0.107083
万华化学,2018-07-31,0.242198
亿纬锂能,2018-07-31,0.050644
豪威集团,2018-07-31,0.118708
今世缘,2018-07-31,0.15482
华能国际,2018-08-01,0.02809
东山精密,2018-08-02,0.032922
贵州茅台,2018-08-02,0.170563
深南电路,2018-08-03,0.086621
东方财富,2018-08-03,0.037301
杰瑞股份,2018-08-04,0.023257
云铝股份,2018-08-07,0.004907
指南针,2018-08-07,18.636363
中际旭创,2018-08-08,0.075859
士兰微,2018-08-08,0.031522
东方盛虹,2018-08-10,0.019643
南京银行,2018-08-10,0.085901
三花智控,2018-08-10,0.084066
华鲁恒升,2018-08-10,0.167867
恒瑞医药,2018-08-10,0.117743
陕西煤业,2018-08-10,0.130689
亿联网络,2018-08-10,0.138258
用友网络,2018-08-11,0.021216
卫星化学,2018-08-11,0.044676
科大讯飞,2018-08-14,0.017112
智飞生物,2018-08-14,0.214941
英维克,2018-08-14,0.052267
保利发展,2018-08-14,0.060119
山东黄金,2018-08-14,0.036885
工业富联,2018-08-14,0.122479
国投电力,2018-08-15,0.049413
双汇发展,2018-08-15,0.17028
先导智能,2018-08-15,0.112178
牧原股份,2018-08-15,-0.006396
海天味业,2018-08-15,0.19155
生益科技,2018-08-15,0.089261
温氏股份,2018-08-15,0.028517
阳光电源,2018-08-15,0.053758
中国铝业,2018-08-16,0.018749
平安银行,2018-08-16,0.059405
中信特钢,2018-08-16,0.062522
中国联通,2018-08-16,0.018906
合盛硅业,2018-08-17,0.241308
正泰电器,2018-08-17,0.088715
宝信软件,2018-08-17,0.054557
云南白药,2018-08-18,0.086616
荣盛石化,2018-08-18,0.063347
申万宏源,2018-08-18,0.033676
通威股份,2018-08-18,0.068179
赛轮轮胎,2018-08-18,0.052449
汇川技术,2018-08-18,0.090276
中国巨石,2018-08-20,0.099445
华夏银行,2018-08-20,0.058308
德赛西威,2018-08-20,0.075876
胜宏科技,2018-08-21,0.073189
江苏银行,2018-08-21,0.06028
恒立液压,2018-08-21,0.115627
福耀玻璃,2018-08-21,0.098346
天孚通信,2018-08-21,0.067388
同花顺,2018-08-21,0.063169
大华股份,2018-08-21,0.100912
天赐材料,2018-08-21,0.16511
赣锋锂业,2018-08-21,0.194055
万科A,2018-08-21,0.068198
招商蛇口,2018-08-21,0.106118
小商品城,2018-08-22,0.10465
药明康德,2018-08-22,0.155701
成都银行,2018-08-22,0.079374
中煤能源,2018-08-22,0.030644
华东医药,2018-08-22,0.148836
中国平安,2018-08-22,0.117434
思源电气,2018-08-22,0.030687
晶盛机电,2018-08-22,0.077877
圣邦股份,2018-08-22,0.053098
宁波银行,2018-08-22,0.093939
光启技术,2018-08-22,0.003571
歌尔股份,2018-08-22,0.029766
新和成,2018-08-23,0.141515
海螺水泥,2018-08-23,0.139669
浙商证券,2018-08-23,0.029735
浙能电力,2018-08-23,0.039006
华润三九,2018-08-23,0.082408
恒生电子,2018-08-23,0.09594
中国船舶,2018-08-24,0.01485
紫光国微,2018-08-24,0.033398
宁德时代,2018-08-24,0.032815
拓普集团,2018-08-24,0.065327
交通银行,2018-08-24,0.061089
华域汽车,2018-08-24,0.114331
立讯精密,2018-08-24,0.061848
沪电股份,2018-08-24,0.055415
昆仑万维,2018-08-24,0.073708
川投能源,2018-08-24,0.051801
中国卫星,2018-08-24,0.034149
中国人寿,2018-08-24,0.051008
顺丰控股,2018-08-24,0.067137
中信证券,2018-08-24,0.03712
中国核电,2018-08-24,0.058781
北方稀土,2018-08-24,0.024525
海南机场,2018-08-24,0.025838
爱尔眼科,2018-08-25,0.099479
国泰海通,2018-08-25,0.032727
中信建投,2018-08-25,0.037027
兆易创新,2018-08-25,0.130959
中国中车,2018-08-25,0.033952
紫光股份,2018-08-25,0.028877
中航机载,2018-08-25,0.02076
金风科技,2018-08-25,0.066984
巨化股份,2018-08-25,0.093952
紫金矿业,2018-08-25,0.072209
片仔癀,2018-08-25,0.14421
北方华创,2018-08-25,0.035416
上海银行,2018-08-25,0.062545
广汽集团,2018-08-25,0.096848
中航光电,2018-08-25,0.091556
圆通速递,2018-08-25,0.084237
招商银行,2018-08-25,0.091253
厦门钨业,2018-08-25,0.047933
上海机场,2018-08-25,0.079016
兖矿能源,2018-08-25,0.077305
中国神华,2018-08-25,0.075378
中国太保,2018-08-27,0.05973
中国石化,2018-08-27,0.057441
三一重工,2018-08-27,0.126735
领益智造,2018-08-27,-0.069768
同仁堂,2018-08-28,0.074613
山西汾酒,2018-08-28,0.172039
兴业证券,2018-08-28,0.020674
山金国际,2018-08-28,0.044484
复星医药,2018-08-28,0.061327
特变电工,2018-08-28,0.046538
中国动力,2018-08-28,0.023372
科伦药业,2018-08-28,0.063328
国信证券,2018-08-28,0.022398
航发动力,2018-08-28,0.013944
华友钴业,2018-08-28,0.226525
中科曙光,2018-08-28,0.045235
泸州老窖,2018-08-28,0.128591
鹏鼎控股,2018-08-28,1.445869
古井贡酒,2018-08-28,0.134585
宝钢股份,2018-08-28,0.060795
宇通客车,2018-08-28,0.040413
国电南瑞,2018-08-28,0.060825
中油资本,2018-08-28,0.056113
中信银行,2018-08-28,0.06346
新易盛,2018-08-28,-0.014106
中国广核,2018-08-28,6.939328
洛阳钼业,2018-08-28,0.080361
招商公路,2018-08-28,0.045898
京东方A,2018-08-28,0.034946
中航西飞,2018-08-28,0.010365
五粮液,2018-08-28,0.128637
中国人保,2018-08-28,3.210183
新华保险,2018-08-29,0.089565
上海医药,2018-08-29,0.05694
宝丰能源,2018-08-29,11.986103
天山铝业,2018-08-29,0.049105
青岛啤酒,2018-08-29,0.074361
中国建筑,2018-08-29,0.086326
南方航空,2018-08-29,0.042274
润泽科技,2018-08-29,0.00272
长电科技,2018-08-29,0.001148
TCL科技,2018-08-29,0.053448
中天科技,2018-08-29,0.059392
光大证券,2018-08-29,0.019955
农业银行,2018-08-29,0.077408
分众传媒,2018-08-29,0.292624
中国交建,2018-08-29,0.04507
光大银行,2018-08-29,0.059366
中金黄金,2018-08-29,0.009235
三环集团,2018-08-29,0.091645
三六零,2018-08-29,0.08689
大秦铁路,2018-08-29,0.081897
兴业银行,2018-08-29,0.078999
建设银行,2018-08-29,0.081051
江西铜业,2018-08-29,0.026605
海大集团,2018-08-29,0.09013
潍柴动力,2018-08-29,0.121655
包钢股份,2018-08-29,0.02835
华电国际,2018-08-29,0.023373
中国银行,2018-08-29,0.072172
浪潮信息,2018-08-29,0.026628
南山铝业,2018-08-30,0.02497
招商证券,2018-08-30,0.022929
铜陵有色,2018-08-30,0.023692
中国中免,2018-08-30,0.132419
巨人网络,2018-08-30,0.081507
上港集团,2018-08-30,0.049006
赛力斯,2018-08-30,0.04985
北京银行,2018-08-30,0.066426
光线传媒,2018-08-30,0.23338
中远海能,2018-08-30,-0.007771
天齐锂业,2018-08-30,0.139256
招商轮船,2018-08-30,0.006863
广发证券,2018-08-30,0.033833
比亚迪,2018-08-30,0.008772
国投资本,2018-08-30,0.022807
芒果超媒,2018-08-30,0.163026
国轩高科,2018-08-30,0.055344
世纪华通,2018-08-30,0.074292
浦发银行,2018-08-30,0.065959
宁波港,2018-08-30,0.042614
藏格矿业,2018-08-30,0.063998
中国化学,2018-08-30,0.037828
海航控股,2018-08-30,0.009537
